LEI,Legal Name_x,Country_x,Status_x,Legal Name_y,Country_y,City,Status_y,Last Update,Next Renewal
4469000001BHQTHFQR67,CORPORACION FRANAGUS SA DE CV,MX,ACTIVE,,,,,,
4469000001BHQTL22695,HM MAQUINADOS INDUSTRIALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BHQV4PPE57,ARLANDA SA DE CV,MX,ACTIVE,,,,,,
4469000001BHRX6FAS88,JEMAM PINTURA EN POLVO SA DE CV,MX,ACTIVE,,,,,,
4469000001BHURLTAH19,INDUSTRIAL CARROCERA EVEREST SA DE CV,MX,ACTIVE,,,,,,
4469000001BHUS3KBQ57,MAQUINADOS ESPECIALES RUBIO SA DE CV,MX,ACTIVE,,,,,,
4469000001BHUSMIT832,OXAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BHUSWTPP84,PSC S & S INDUSTRIES DE MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BHUU3FVU29,CHALLENGER FABRICATION AND DISTRIBUTION DE MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BHUU5D2A11,YAMADA-VISTAMEX SA DE CV,MX,ACTIVE,,,,,,
4469000001BHUUKGWG12,SOLUCIONES INDUSTRIALES PRYMA SA DE CV,MX,ACTIVE,,,,,,
4469000001BHUWU2DD40,PROMETRICA SA DE CV,MX,ACTIVE,,,,,,
4469000001BHUXRRFL12,DISEÑO Y SERVICIOS INTEGRALES EN CONSTRUCCION Y COMERCIALIZADORA PERALTA S SA DE CV,MX,ACTIVE,,,,,,
4469000001BHUY2CHH26,TECNO EMPAQUES SA DE CV,MX,ACTIVE,,,,,,
4469000001BHV30LQS93,PRODUCTORA ARBR SA DE CV,MX,ACTIVE,,,,,,
4469000001BHV3NQBX24,BULL MASTER SA DE CV,MX,ACTIVE,,,,,,
4469000001BHW2NHCD71,ATLAS PROYECTOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BHW2Q6KT13,DELUCA & ASOCIADOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BHW771W772,SIDICOM DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BHW7P5DD57,ALIMENTOS GASTRONOMICOSMUNDIALES S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BHWE7NT111,EQUIPOS DE CARBURACION SATELITE SA DE CV,MX,ACTIVE,,,,,,
4469000001BHWPJD8D33,HO MANTENIMIENTO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BHXKR8LI24,SERVICIOS VISTAMEX SA DE CV,MX,ACTIVE,,,,,,
4469000001BHXLHVO124,VGR TECHNOLOGIES MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BHXMXMWK94,EINSUR SUPPLY SA DE CV,MX,ACTIVE,,,,,,
4469000001BHXN7OT892,RADIO TRANSPORTES LOGO SA DE CV,MX,ACTIVE,,,,,,
4469000001BHXNNENI91,CONSULTORIA INTEGRAL EN SISTEMAS Y TELECOMUNICACIONES SA DE CV,MX,ACTIVE,,,,,,
4469000001BHXNS3A994,COMERCIALIZADORA AUTOMOTRIZ GONQUIN S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BHXNUY8V32,INGENIERIA DISEÑOS Y DETALLES INDUSTRIALES DE MONTERREY SA,MX,ACTIVE,,,,,,
4469000001BHXOK9FG65,TRANSPORTES LOCALES ESPECIALIZADOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BHXONOFE50,MEXPULLEY SA DE CV,MX,ACTIVE,,,,,,
4469000001BHXR0SUM41,SUPPLY CHAIN MANAGEMENT INDUSTRIAL S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BHXSGBKQ12,GRUPO ELECTROMECANICO BEDEL SA DE CV,MX,ACTIVE,,,,,,
4469000001BHY5VWEY41,FUNDACION PAMI INTERACCIONES AC,MX,ACTIVE,,,,,,
4469000001BHYX9NSV05,SEÑALIZACION Y PLACAS MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BHZ2591J70,SERVICIOS INDUSTRIALES GONZALEZ SA DE CV,MX,ACTIVE,,,,,,
4469000001BHZ7IGHV47,"INGENIEROS Y TECNICOS EN ESTRUCTURA, PAILERIA, MAQUINAS Y HERRAMIENTAS ITEPMH SA DE CV",MX,ACTIVE,,,,,,
4469000001BHZCTUP829,LOBTECH EQUIPOS Y SISTEMAS SA DE CV,MX,ACTIVE,,,,,,
4469000001BHZDQ7EK24,GABINETES Y MANUFACTURAS DE SAN LUIS SA DE CV,MX,ACTIVE,,,,,,
4469000001BHZMHZ0V56,LOGISTICA GES SA DE CV,MX,ACTIVE,,,,,,
4469000001BI0GE1OT29,ORGANIZACION EDITORIAL TANGAMANGA SA DE CV,MX,ACTIVE,,,,,,
4469000001BI0J7HDS94,OPERADORA DE NEGOCIOS PRISMA SA DE CV,MX,ACTIVE,,,,,,
4469000001BI0JMV0T70,ALTO DESARROLLO EN MANTENIMIENTO Y CONSTRUCCION SA DE CV,MX,ACTIVE,,,,,,
549300HM88E943FM9K17,TANGERINE POMELO GROUP S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BI4SAPCE61,FLOL SERVIPACK SA DE CV,MX,ACTIVE,,,,,,
4469000001BI4TKKCQ77,GRUPO INMOBILIARIO MILIMEX SA DE CV,MX,ACTIVE,,,,,,
4469000001BI51RAAI68,WENDA PROSUR INGREDIENTS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BI51XCPS42,A & R CORPORATIVO ADUANAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BI51XS0L85,VALORES MEXICANOS CASA DE BOLSA SA DE CV,MX,ACTIVE,,,,,,
4469000001BI60794I50,MECANICA INDUSTRIAL BADILLO SA DE CV,MX,ACTIVE,,,,,,
4469000001BI636I1557,BANCA AFIRME SA,MX,ACTIVE,,,,,,
4469000001BI67W7AB45,BETA SAN MIGUEL SA DE CV,MX,ACTIVE,,,,,,
4469000001BI6A3O8F03,PORTEADOR CONSOLIDADO DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BI6ANW0532,MEVISA COMPONENTES SA DE CV,MX,ACTIVE,,,,,,
4469000001BI6IS9R357,TUERCAS Y CANDADOS SA DE CV,MX,ACTIVE,,,,,,
9598008GR80QKQXNTQ54,VIAMOREL S.A.,UY,ACTIVE,,,,,,
4469000001BI7LO45033,UNIFORMES DE CALIDAD SA DE CV,MX,ACTIVE,,,,,,
4469000001BI8WQ77933,INGENIERIA SERVICIOS Y TRAMITES S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BI949UTG23,ORGANIZACION Y DESARROLLO DE INGENIERIA Y CONSTRUCCION SA,MX,ACTIVE,,,,,,
4469000001BI9I3MZN89,ILPEA S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BIADLUAK64,RECAM LASER INTERNATIONAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BIAWC97B80,BACKER ALPE S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BIG9D8FL57,CEREALTO TEPEJI S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BIGAQ6L829,BIO PAPPEL S.A DE C.V.,MX,ACTIVE,,,,,,
4469000001BIHK641332,ECAP SA DE CV,MX,ACTIVE,,,,,,
4469000001BIHND0BM84,COMPAÑIA ELECTRONICA EN INSTRUMENTACION MARITIMA INDUSTRIAL Y COMERCIAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BIHP9F4E04,TRANSPORTES Y SERVICIOS ADICIONALES SANSON SA DE CV,MX,ACTIVE,,,,,,
4469000001BIJ5A7G793,FORMAS IMPRESAS MONTERREY SA DE CV,MX,ACTIVE,,,,,,
4469000001BIJ7SP1J40,GRUPO MARK PROMOCIONES SA DE CV,MX,ACTIVE,,,,,,
4469000001BIJBOSEN60,INTEGRA SOLUCIONES INDUSTRIALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BIKKA7UJ48,PREVENCION DE SEGURIDAD PRIVADA Y PROTECCION CIVIL SA DE CV,MX,ACTIVE,,,,,,
4469000001BIKO2V9U04,TESERACTO SC,MX,ACTIVE,,,,,,
959800YNBD4PTHAD6W50,BRANCH MANAGEMENT S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BIQ4T27K57,PRODUCTORA DE BOCADOS CARNICOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BIQHS1SR72,ABG INGENIERIA SA DE CV,MX,ACTIVE,,,,,,
529900QXY76AYJBASJ45,PROMOTORA DE INMUEBLES SA DE CV,MX,ACTIVE,,,,,,
4469000001BIRIFZJ959,CORPORACION INMOBILIARIA VESTA S A B DE C V,MX,ACTIVE,,,,,,
4469000001BIRIGNLK46,DENKO INTERNACIONAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BIRKMG8374,SERVICIOS CORPORATIVOS JAVER S A B DE C V,MX,ACTIVE,,,,,,
4469000001BIRL0R5026,SISTEMAS Y SERVICIOS EN CONTROL ELECTRICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BIRM30RQ59,MATERIALES Y CONSTRUCCIONES DE CELAYA SA DE CV,MX,ACTIVE,,,,,,
4469000001BIRQX2KX87,MEXTRUFILM SA DE CV,MX,ACTIVE,,,,,,
4469000001BIRRHD2Q45,INDUSTRIAL MIM CAT SA DE CV,MX,ACTIVE,,,,,,
4469000001BISTDQ3S61,INDRA SISTEMAS MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BISVXYCO82,OMNI MANUFACTURING SERVICES SA DE CV,MX,ACTIVE,,,,,,
4469000001BISY54YT64,EXELENCIA EN EMPAQUE SA DE CV,MX,ACTIVE,,,,,,
4469000001BIT1KRSJ28,SONOCO CONTRACT SERVICES S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BIT25ZA962,ENGINEERING AND PROJECTS MANAGEMENT SA DE CV,MX,ACTIVE,,,,,,
4469000001BIT3X4ZQ54,TRANSPORTACIONES Y DISTRIBUCIONES CHAVEZ SA DE CV,MX,ACTIVE,,,,,,
4469000001BIT5ZVU525,INGENIERIA N.K. SA DE CV,MX,ACTIVE,,,,,,
4469000001BITF9YW350,HABILITACIONES Y SERVICIOS INDUSTRIALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BIUDPUIK26,ADMINISTRACION INTEGRAL DE PROYECTOS Y CONSTRUCCION SA DE CV,MX,ACTIVE,,,,,,
4469000001BIUF4IA259,ASIA AUTOPARTES Y COMPLEMENTOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BIUGF8ZG79,GRUPE S A B DE C V,MX,ACTIVE,,,,,,
4469000001BIULI4AM93,TECNOLOGIA Y APROVISIONAMIENTO INDUSTRIAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BIULJ69T97,FAY MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BIVW7S4M37,RL INSTRUMENTACION SA DE CV,MX,ACTIVE,,,,,,
4469000001BIVXXBHE52,EMPAQUES CON VALOR SA DE CV,MX,ACTIVE,,,,,,
4469000001BIYP2KHE90,NOBLE CHEM SA DE CV,MX,ACTIVE,,,,,,
4469000001BIYQVDTK33,BRIGGS EQUIPMENT SA DE CV,MX,ACTIVE,,,,,,
4469000001BIYSUENR22,ADMINISTRADORA ESTRATEGICA DE PERSONAL DE LEON SA DE CV,MX,ACTIVE,,,,,,
4469000001BIYXOORT48,CONDUCTORES ELECTRICOS QUINRO SA DE CV,MX,ACTIVE,,,,,,
4469000001BIZ0F9RY76,OWENS CORNING MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJ05EP2574,MANUFACTURAS Y TECNOLOGIAS AVANZADAS DE ACERO SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ0BVWPT94,PRODUCTOS Y SERVICIOS REGGER SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ0HCNA385,INDUSTRIAL PROEPSA DEL NORTE S DE RL,MX,ACTIVE,,,,,,
4469000001BJ0LFKP035,DINAMICA EN EVENTOS INTEGRALES SA DE CV,MX,ACTIVE,,,,,,
959800DF5WL1R0C2GV70,IDE INDUSTRIAS SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ1JHWMF79,ROCKTENN-MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJ1L9NX829,PROTEC INDUSTRIAL SANITARY SUPPLIER SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ1YZHZR78,TECNOWORLD CORP SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ2C50JA16,PID NEUMATICA S DE RL DE CV,MX,ACTIVE,,,,,,
9598007PWYZP4GP23S45,BANCO INBURSA S A INSTITUCIÓN DE BANCA MÚLTIPLE GRUPO FINANCIERO INBURSA,MX,ACTIVE,,,,,,
4469000001BJ30IVX931,ESPECIALISTAS EN MANTENIMIENTO INDUSTRIAL AKL SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ30Z4YI41,MIZUHO BANK MEXICO SA INSTITUCION DE BANCA MULTIPLE,MX,ACTIVE,,,,,,
4469000001BJ32IYA216,COSMIC INTERAMERICANA SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ353YV506,PUBLICIDAD EN TIENDAS DE AUTOSERVICIO SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ35P4OJ39,PROMOTORA DEL DESARROLLO DE AMERICA LATINA SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ35RT0V87,CELULOSAS MAIRO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJ35XO3U57,ALUPRINT PLEGADIZOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJ368EA729,PAPEL CARTON Y DERIVADOS S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJ37CZDP32,EMPAQUES MODERNOS PEOSA S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJ37H0V554,EQUIPOS Y PROYECTOS CONTRA INCENDIO SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ3BF1NQ76,SERVICIO INTEGRAL DELTA SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ3BOK2L54,CUAUTIPACK S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJ4KCFTI90,SISTEMAS DE APOYO INDUSTRIALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ5LHECA81,MD SERVICIOS INTEGRALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ8T5EUK69,PANEL CONSTRUCCIONES MONTEC SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ8TLJ1C62,INGENIERIA TERMO AISLANTE SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ8UFYR503,SPEED TIME SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ8UL81U78,ESTRATEGIA EQUILIBRIO EVOLUCION SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ90X1ZI68,PROYECTOS Y SERVICIOS INDUSTRIALES DEL BAJIO SA DE CV,MX,ACTIVE,,,,,,
4469000001BJ98CUXJ23,ER-MA SLP SA DE CV,MX,ACTIVE,,,,,,
4469000001BJA0J0L669,AMAUTA CONSULTING SA DE CV,MX,ACTIVE,,,,,,
4469000001BJA25Q5X47,ADVA SOLUTIONS SA DE CV,MX,ACTIVE,,,,,,
4469000001BJA6QZZI71,EDUGONZA S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJBJBKST73,LENARD MX S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJBMR9DV42,SMURFIT CARTON Y PAPEL DE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BJBWA92W17,D.C. INGENIERIA Y MANTENIMIENTO EN SISTEMAS INDUSTRIALES AVANZADOS S DE RL MI,MX,ACTIVE,,,,,,
4469000001BJBX6OSA78,TRANSPORTES INTERNACIONALES ALAMILLA SA DE CV,MX,ACTIVE,,,,,,
4469000001BJD3OWKJ93,INDUSTRIAS AUTOMOTRICES LODI SA DE CV,MX,ACTIVE,,,,,,
4469000001BJEHRVOH52,INGENIERIA Y CONTROL ROBOTECK SA DE CV,MX,ACTIVE,,,,,,
5493009N12FP681FLO96,BANCO MULTIVA SOCIEDAD ANONIMA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO MULTIVA,MX,ACTIVE,,,,,,
4469000001BJJ9DMY572,T&T AFFICHE SA DE CV,MX,ACTIVE,,,,,,
4469000001BJLPKNUN21,ALSEA S A B DE C V,MX,ACTIVE,,,,,,
529900XCOHY55E07FM34,GRUPO GICSA S A B DE C V,MX,ACTIVE,,,,,,
959800H50021RGHZAA66,DUDES TRADE SA DE CV,MX,ACTIVE,,,,,,
959800KMU3PFZXT50W29,SOFOM INBURSA S.A. DE C.V. SOFOM E.R. GRUPO FINANCIERO INBURSA,MX,ACTIVE,,,,,,
4469000001BJUKTVC852,PHARMACHEM SA DE CV,MX,ACTIVE,,,,,,
4469000001BJVMQNBA71,OCV MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BJYHWCKJ63,VOLTRAN SA DE CV,MX,ACTIVE,,,,,,
4469000001BJYIRU5069,CONSORCIO TRANSPORTISTA OCCHER SA DE CV,MX,ACTIVE,,,,,,
4469000001BK46RWWH06,INVESTIGACION INTEGRAL DE MERCADOS SC,MX,ACTIVE,,,,,,
4469000001BK4BQCK339,"FONDO BBVA MEXICO RV24, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BK4BUMJ232,SERVICIOS PROFESIONALES DE AVIACION Y DISEÑO EN AERONAVES S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BK5LN0JG34,ORGANISMOS INTERNACIONALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BK5OEQ9Q82,CONSULTING AND ENTERPRISE INTEGRATIONS SA DE CV,MX,ACTIVE,,,,,,
4469000001BK70030H87,INMOBILIARIA Y CONSTRUCTORA VILLA DEL SOL SA DE CV,MX,ACTIVE,,,,,,
4469000001BK8EP8VG72,ATLAS RENEWABLE ENERGY MEXICO S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BKE6XAZ981,FONDO SAM RENTA VARIABLE 20 SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001BKE6ZAG623,FONDO SAM BALANCEADO 11 SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001BKE6ZLF536,FONDO SAM BALANCEADO 13 SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001BKE7055N42,FONDO SAM RENTA VARIABLE 14 S.A. DE C.V FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001BKE70R1U30,FONDO SAM BALANCEADO 12 S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
549300G5XPRFFCG81O13,ARANZAZU HOLDING SA DE CV,MX,ACTIVE,,,,,,
4469000001BKEKA98385,GRUPO KALTEX SA DE CV,MX,ACTIVE,,,,,,
4469000001BKEMYCNE09,"SAM ASSET MANAGEMENT, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSION",MX,ACTIVE,,,,,,
4469000001BKIPZWG449,GLOBAL PROJECTS ELECTRICAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BKOBIIRC85,REM REGENERACION ELECTRICA MEXICANA SA DE CV,MX,ACTIVE,,,,,,
4469000001BKPN8C2911,LABORATORY APPLIED SERVICES SA DE CV,MX,ACTIVE,,,,,,
4469000001BKR8X66M97,INSIGHTS MERCADOTECNIA Y ACTIVACIONES NOVEDOSAS SA DE CV,MX,ACTIVE,,,,,,
4469000001BKRF29SB07,SERVICIOS Y PROYECTOS EN INGENIERIA AMBIENTAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BKY9GP3W89,FONDO BBVA BANCOMER DEUDA 16 SOCIEDAD ANONIMA DE CAPITAL VARIABLE FONDO DE INVERSION EN INSTRUMENTOS DE DEUDA,MX,ACTIVE,,,,,,
4469000001BKY9H2YM20,FONDO BBVA BANCOMER DEUDA 17 SOCIEDAD ANONIMA DE CAPITAL VARIABLE FONDO DE INVERSION EN INSTRUMENTOS DE DEUDA,MX,ACTIVE,,,,,,
4469000001BKY9HEDM10,"FONDO BBVA MEXICO RV20, S.A. DE C.V., FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BKY9I3UA86,"FONDO BBVA MEXICO RV18, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BKY9IFYI16,"FONDO BBVA MEXICO RV19, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BKY9JEK568,"FONDO BBVA MEXICO RV23, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BKY9JQ3Y56,"FONDO BBVA MEXICO RV21, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BKY9K1Z134,"FONDO BBVA MEXICO RV22, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BKY9KDL067,"FONDO BBVA MEXICO RV14, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BKY9KQBS25,"FONDO BBVA MEXICO RV16, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BKY9L2DD29,FONDO BBVA BANCOMER RV13 SOCIEDAD ANONIMA DE CAPITAL VARIABLE FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
4469000001BKY9LMT202,"FONDO BBVA MEXICO RV15, S.A. DE C.V. FONDO DE INVERSION DE RENTA VARIABLE",MX,ACTIVE,,,,,,
4469000001BKZTOSMF67,MOCE INGENIERIA SA DE CV,MX,ACTIVE,,,,,,
4469000001BL11395364,EZI METALES SA DE CV,MX,ACTIVE,,,,,,
4469000001BL6VG3DH44,BANCO NACIONAL DE COMERCIO EXTERIOR SNC,MX,ACTIVE,,,,,,
4469000001BLB2K04N88,SUAT E&C SA DE CV,MX,ACTIVE,,,,,,
4469000001BLB5XZTN42,PLASTICOS RESA SA DE CV,MX,ACTIVE,,,,,,
4469000001BLB7OWI161,FGS BRIDGE SAPI DE CV,MX,ACTIVE,,,,,,
4469000001BLCXZKG690,VJ SPEZIAL STUCK SA DE CV,MX,ACTIVE,,,,,,
4469000001BLGPNHCR40,CORPORACION ACTINVER S A B DE C V,MX,ACTIVE,,,,,,
4469000001BLH7J2SH12,CASA DE BOLSA CREDIT SUISSE MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BLMDZKCP57,"BANCO S3 CACEIS MEXICO, S.A., INSTITUCION DE BANCA MULTIPLE",MX,ACTIVE,,,,,,
4469000001BLSKHVRI73,GRUPO LOGISTICO PROGRESO SA DE CV,MX,ACTIVE,,,,,,
4469000001BG7ASKSB18,BBVA BANCOMER GESTION SA DE CV SOCIEDAD OPERADORA DE FONDOS DE INVERSION GRUPO FINANCIERO BBVA BANCOMER,MX,Unknown,,,,,,
4469000001BLTV4KVC69,FIMEX SA DE CV,MX,ACTIVE,,,,,,
4469000001BLTZUWLJ05,AERO PERSONAL SA DE CV,MX,ACTIVE,,,,,,
4469000001BLUAHRS305,IAPSES SA DE CV,MX,ACTIVE,,,,,,
4469000001BLV5A9LO28,AYMRICH CAPITAL GROUP S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BLWFRZO996,"OPERADORA ACTINVER, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSION, GRUPO FINANCIERO ACTINVER",MX,ACTIVE,,,,,,
4469000001BLWI4LQJ08,BANCO ACTINVER SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO ACTINVER,MX,ACTIVE,,,,,,
4469000001BLWL1EXG90,"BBVA ASSET MANAGEMENT MEXICO S.A. DE C.V. SOCIEDAD OPERADORA DE FONDOS DE INVERSION, GRUPO FINANCIERO BBVA MEXICO",MX,ACTIVE,,,,,,
549300TQZL7MCGZD1413,MERIDA RETAIL PROPERTIES S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BMDMWC4Z03,PINTURAS FACILITY SERVICES Y PROYECTOS SA DE CV,MX,ACTIVE,,,,,,
4469000001BMDQQZ7E35,ACADIA PROPIEDADES S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BMDRRAJA86,AGRO FRESCOS EL BAILON S DE RL DE CV,MX,ACTIVE,,,,,,
4469000001BMF3TJRY70,FONDO NACIONAL DE PENSIONES DE LOS TRABAJADORES AL SERVICIO DEL ESTADO,MX,ACTIVE,,,,,,
4469000001BMGUSSIB04,MERCADER FINANCIAL SA SOFOM ER,MX,ACTIVE,,,,,,
4469000001BMKSH20T24,DISE GRIP MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BMMIM4G513,"BANCO INTERACCIONES, SA, INSTITUCION DE BANCA MULTIPLE, GRUPO FINANCIERO INTERACCIONES",MX,INACTIVE,,,,,,
4469000001BMQNRDI377,CASA DE BOLSA VE POR MAS SA DE CV GRUPO FINANCIERO VE POR MAS,MX,ACTIVE,,,,,,
4469000001BMV0LKOY09,LEASEPLAN MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BMXYWSTY18,EL PALACIO DE HIERRO SA DE CV,MX,ACTIVE,,,,,,
4469000001BMY7LRCX58,MANTENIMIENTO E INSTALACION EN EQUIPOS DE REFRIGERACION Y AIRE ACONDICIONADO SA DE CV,MX,ACTIVE,,,,,,
4469000001BMZDOZ6863,INVERSORA BURSATIL SA DE CV CASA DE BOLSA GRUPO FINANCIERO INBURSA,MX,ACTIVE,,,,,,
4469000001BN125V6O88,MAS PENSION SIEFORE BASICA 75-79 SA DE CV,MX,ACTIVE,,,,,,
4469000001BN4T3KAS45,EMPAQUES EXCELENCIA DEL CENTRO SA DE CV,MX,ACTIVE,,,,,,
4469000001BN51GLLH25,"ARRENDADORA VE POR MAS SA DE CV, SOFOM, ER., GRUPO FINANCIERO VE POR MAS",MX,ACTIVE,,,,,,
4469000001BN524BYH65,"CONSUBANCO, SA, INSTITUCION DE BANCA MULTIPLE",MX,ACTIVE,,,,,,
4469000001BN534TBE52,FINAE SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001BN53P6YH45,CFENERGIA SA DE CV,MX,ACTIVE,,,,,,
4469000001BN53XSKB37,TECNOHERRAMENTAL MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BN68XZ5111,EXITUS CAPITAL SAPI DE CV SOFOM ENR,MX,ACTIVE,,,,,,
4469000001BN6CW6C654,COMINVI SA DE CV,MX,ACTIVE,,,,,,
4469000001BN6Q37S043,FONDO ACTINVER ACTIVO PATRIMONIAL SA DE CV FONDO DE INVERSION DE RENTA VARIABLE,MX,ACTIVE,,,,,,
549300LILAHUOZPTE875,FV MEXSOLAR I S A P I DE CV,MX,ACTIVE,,,,,,
4469000001BNANDIQZ92,CONCESIONARIA AUTOPISTA PEROTE-XALAPA SA DE CV,MX,ACTIVE,,,,,,
4469000001BNHYKJIK84,MARCO CONSULTORA MEXICO SA DE CV,MX,ACTIVE,,,,,,
4469000001BNJ3SQLM17,INVEX CASA DE BOLSA SA DE CV INVEX GRUPO FINANCIERO,MX,ACTIVE,,,,,,
4469000001BNJ94THV97,SERGALI SA DE CV,MX,ACTIVE,,,,,,
4469000001BNJEMZFK09,POSCO MPPC SA DE CV,MX,ACTIVE,,,,,,
4469000001BNKIG58H20,GRUPO AXO S A P I DE CV,MX,ACTIVE,,,,,,
